Grant ID & Element,Grant Name,Sponsor,County,State,Grant Amount,Year Approved,Year Completed,Type
592 - XXX,Stockbridge Central School Recreation Area,Stockbridge Central School District,WINDSOR,VT,34004.76,2005,2009,Development
606 - XXX,New Haven Community Playground & Athletic Fields,City of New Haven,ADDISON,VT,44558.00,2006,2010,Development
607 - XXX,Jericho Elementary Tennis/Basketball Courts,Jericho Elementary School District,CHITTENDEN,VT,35600.00,2006,2008,Redevelopment
608 - XXX,Rossetti Natural Area Access Trail/Boardwalk,Town of Colchester,CHITTENDEN,VT,51660.00,2006,2007,Development
603 - XXX,Ladd Field Redevelopment Phase II,Town of Worcester,WASHINGTON,VT,13461.00,2006,2009,Redevelopment
604 - XXX,Twinfield Union School Playground Phase II,Town of Marshfield,WASHINGTON,VT,17081.00,2006,2009,Redevelopment
605 - XXX,Plainfield Playground Renovation,Town of Plainfield,WASHINGTON,VT,7535.23,2006,2010,Redevelopment
612 - XXX,Waterford Elementary School Playground,Waterford Elementary School,CALEDONIA,VT,19000.00,2007,2009,Redevelopment
611 - XXX,Sand Hill Park Sprayground and Waterslide,Town of Essex,CHITTENDEN,VT,40000.00,2007,2011,Redevelopment
609 - XXX,"Natural Playground, Thatcher Brook School",Waterbury/Duxbury School District,WASHINGTON,VT,40000.00,2007,2010,Development
610 - XXX,U-32 High School and Community Tennis Courts,U-32 High School,WASHINGTON,VT,24000.00,2007,2009,Development
613 - XXX,Button Bay State Park Pool Replacement,"State of Vermont, Dept. of Parks and Recreation",ADDISON,VT,237500.00,2008,2010,Redevelopment
614 - XXX,Ferrisburg Community Recreation Park,Town of Ferrisburg,ADDISON,VT,29134.00,2009,2011,Development
617 - XXX,St. Albans City School Playground,St. Albans City School,FRANKLIN,VT,48917.00,2009,2011,Development
615 - XXX,East Montpelier Community Playground,Town of East Montpelier,WASHINGTON,VT,11000.00,2009,2011,Development
616 - XXX,Montpelier High SchoolTennis Court,Town of Montpelier,WASHINGTON,VT,73928.76,2009,2011,Redevelopment
618 - XXX,Westfield Recreation Center,Town of Westfield,ORLEANS,VT,75232.00,2010,2012,Development
621 - XXX,Statewide Comprehensive Outdoor Recreation Plan,"VT Dept. of Forests, Parks & Recreation",PLANNING,VT,75640.00,2010,2011,Planning
620 - XXX,Currier Community Ballfield,Town of Danby,RUTLAND,VT,27335.00,2010,2011,Development
619 - XXX,Ladd Field Development - Phase III,Town of Worcester,WASHINGTON,VT,15730.00,2010,2011,Development
622 - XXX,Newark Street Playground,Town of Newark,CALEDONIA,VT,20000.00,2011,2011,Development
628 - XXX,Lyndon Skate Park,Town of Lyndon,CALEDONIA,VT,32220.00,2011,2011,Development
623 - XXX,Fairfax Community Park - Phase III,Town of Fairfax,FRANKLIN,VT,39250.00,2011,2011,Development
626 - XXX,Grand Isle School Community Playground,Town of Grand Isle,GRAND ISLE,VT,34962.00,2011,2011,Development
629 - XXX,Cabin Construction - Three State Parks,"State of Vermont, Dept.of Forests and Parks",MULTI-COUNTY,VT,153638.00,2011,2011,Development
624 - XXX,Tunbridge Recreation Area Acquisition,Town of Tunbridge,ORANGE,VT,11035.00,2011,2011,Acquisition
625 - XXX,Fair Haven Recreation Area and Playground,Town of Fair Haven,RUTLAND,VT,13000.00,2011,2011,Development
627 - XXX,Chester Recreation - Community Pavilion Project,Town of Chester,WINDSOR,VT,17000.00,2011,2011,Development
